seller_id,seller_state,seller_city,orders,avg_delivery_risk_score,late_delivery_rate,total_revenue,total_freight
2f74af7a0ee5636f12c2336f9fffed47,SP,sao paulo,13,8.29,0.0,560.7,163.77
7ad32824caee82087b3e2e5f33b1bf32,SP,ibitinga,145,8.28,0.1448,22173.37,3596.74
bbad7e518d7af88a0897397ffdca1979,SP,sao paulo,66,8.27,0.1667,4449.51,1331.13
784ba75dd9d20200c4caed3d7a77141a,SP,sao paulo,19,8.27,0.1053,8142.33,600.02
6fc26fe110feebd80a433e1f012a84f9,SP,fernandopolis,35,8.25,0.1143,4150.87,977.19
b81e3a6c866a764974fe849821abeebd,SP,maua,8,8.25,0.0,836.15,216.86
968268a686aa05d1f529fb07dff08130,SP,sao paulo,12,8.24,0.0,4677.29,203.55
77530e9772f57a62c906e1c21538ab82,PR,curitiba,306,8.24,0.1176,46011.29,8357.24
f08a5b9dd6767129688d001acafc21e5,RS,porto alegre,11,8.24,0.1818,14069.63,496.11
52f9db5cfb423382a2fa5c9e39303202,SP,echapora,21,8.24,0.0,1218.78,345.75
3935fe5fe0f82787a9dcb8deb62be09d,SP,sao paulo,16,8.23,0.125,1681.69,419.66
7a67c85e85bb2ce8582c35f2203ad736,SP,sao paulo,1132,8.22,0.0601,139666.25,20667.36
6d66611d7c44cc30ce351abc49a68421,SP,sao paulo,161,8.22,0.0621,13280.8,3239.17
bd1d49a326abfa9b1036772e40445430,SP,bauru,12,8.2,0.0833,637.7,188.5
b561927807645834b59ef0d16ba55a24,SP,sao paulo,83,8.2,0.1446,4479.99,1258.8
080199a181c46c657dc5aa235411be3b,SP,osasco,79,8.2,0.0253,14504.2,1040.68
f27e33c6d29b5138fa9967bcd445b6d5,SP,sao paulo,93,8.2,0.1075,9049.1,1648.15
6d803cb79cc31c41c4c789a75933b3c7,SP,sao joaquim da barra,58,8.19,0.069,8711.4,1213.67
2dcf93836ae3ce0d7c93e2f10876467a,SP,sao jose dos campos,8,8.19,0.25,1279.0,151.76
0cbcee27c791afa0cdcb08587a2013a8,MG,tres coracoes,37,8.19,0.1081,5054.15,783.53
ffad1e7127fb622cb64a900751590acd,SP,americana,10,8.19,0.0,884.3,206.53
fe2032dab1a61af8794248c8196565c9,SP,campinas,288,8.18,0.0903,64733.81,4488.02
b347677812ea483b0f528eaf8cbc09b7,PR,curitiba,21,8.17,0.0,7368.89,790.94
c35672b10ad50968f567ea3f4b91e877,RJ,mesquita,18,8.17,0.0556,1150.57,364.78
f08c008c8a8d31417763738a1788a2a8,PR,santa terezinha de itaipu,18,8.17,0.1667,1068.21,259.18
bc47d5d1490df2b36add65d733eafaba,SP,santo andre,19,8.17,0.1053,1024.3,346.37
16090f2ca825584b5a147ab24aa30c86,SP,atibaia,397,8.16,0.1083,25551.16,5400.47
45ba18c210d42734ec52c0c1c574e9ee,SP,sao roque,34,8.15,0.0294,5104.22,915.65
271c58a1d139c45eaf3316107c6d3a3b,SP,sao paulo,27,8.14,0.0741,3597.63,634.92
febab0275244b9a49a623f0bd613ca2f,SP,pedreira,104,8.14,0.0481,7397.41,3060.68
afa6714acee029b2dfdf357e5579cc03,SP,descalvado,16,8.14,0.125,3220.76,382.82
430315b7bb4b6e4b3c978f9dfa9b0558,SP,sao paulo,19,8.14,0.0526,2864.4,550.16
974cf2cb8f4b7add98709c30df02fe10,SP,araraquara,30,8.13,0.0333,2694.7,497.2
30a2f535bb48308f991d0b9ad4a8c4bb,SP,santa barbara d'oeste,68,8.13,0.0294,4779.5,1097.89
77a515caa36327151d1cc6c32a9f00e1,SP,diadema,26,8.13,0.1154,2217.39,396.19
23613d49c3ac2bd302259e55c06c050c,SP,porto ferreira,68,8.12,0.1471,4770.84,2109.29
9674754b5a0cb32b638cec001178f799,SP,sao paulo,83,8.12,0.0361,4849.84,1165.1
562fc2f2c2863ab7e79a9e4388a58a14,SP,campinas,251,8.11,0.0359,9944.29,4204.52
e0a366315b1b726b6c7832d664c0f530,SP,sao paulo,42,8.11,0.0476,7161.09,730.83
1976a05ecf2996d6ffb7b5430e635fe7,SP,assis,8,8.1,0.25,1796.2,394.46
4b0fdb526525f9890eb145bf1534640e,SP,ibitinga,17,8.09,0.0,2311.1,513.01
1b1ae47a313a825a7ccceb8e2e30fa9d,PR,bocaiuva do sul,10,8.09,0.0,2184.0,229.37
b2ba3715d723d245138f291a6fe42594,SP,sao paulo,321,8.07,0.0903,49173.89,6268.58
6e864f5c4669eff3d98140a07cc50202,SP,sao paulo,13,8.07,0.0769,740.59,191.77
276677b5d08786d5dce7c2149dcce48b,MG,belo horizonte,31,8.06,0.0968,3424.2,765.25
835f0f7810c76831d6c7d24c7a646d4d,SP,sao paulo,40,8.04,0.325,4750.5,870.29
2d50d6282f8aa2257819a77bfaa0efe0,SP,ibitinga,41,8.04,0.1463,3194.38,862.14
8d79c8a04e42d722a75097ce5cbcf2ef,CE,caucaia,26,8.04,0.1538,2717.72,725.51
fb3cfbc8a86f5d7fbb4d36b8df63f60d,RJ,rio de janeiro,10,8.03,0.0,1121.2,252.04
056b4ada5bbc2c50cc7842547dda6b51,RJ,queimados,64,8.03,0.1094,12203.4,1282.39
070d165398b553f3b4b851c216b8a358,SP,sao paulo,30,8.03,0.1667,3233.18,945.7
f5f2ab9bdb6b30c14c61be68c5ed37da,SP,porto ferreira,18,8.02,0.1111,2134.68,339.87
4324dd16853115efb0fd9d0d131ba6f4,SP,sao jose do rio pardo,11,8.01,0.0909,973.4,291.97
6a38087bc8ad4f89ff453561005f6dea,GO,anapolis,15,8.01,0.0,1833.43,547.92
403aa86912527d730337ffcb0fb096ab,MG,belo horizonte,11,8.01,0.0,8959.89,204.62
0be8ff43f22e456b4e0371b2245e4d01,SP,sao paulo,151,7.99,0.0662,11032.5,2434.61
00720abe85ba0859807595bbf045a33b,SP,guarulhos,13,7.99,0.1538,1053.4,319.03
26d6bbee02420494d471c9f6436929c0,PR,curitiba,12,7.99,0.0,434.51,247.19
99002261c568a84cce14d43fcffb43ea,MT,cuiaba,36,7.98,0.0833,4117.0,1111.65
6560211a19b47992c3666cc44a7e94c0,SP,sao paulo,1804,7.97,0.0649,120956.88,27494.41
0ac4201fda2c68ebc0e47cb9423cf3c9,SP,sao paulo,13,7.97,0.0769,1676.88,233.99
bba74270a87732727b5a3b4fd9ac1c39,MG,betim,35,7.97,0.0,5964.6,743.74
681fce914360217db47784ae28905a96,PR,araucaria,21,7.97,0.1429,4199.49,503.15
0c7533c71df861ec58ad7ff999ed0e8d,SP,valinhos,60,7.96,0.05,3130.3,928.28
4992e76a42cb3aad7a7047e0d3d7e729,SP,sao paulo,52,7.95,0.0769,2052.7,948.23
4be6b962d83299498bae2190f95d6566,SP,sao carlos,11,7.95,0.0909,619.12,199.45
1dd33b8119b3cb1056ed5dc88cd0aaf4,SP,sao paulo,8,7.95,0.125,1513.0,128.74
0db783cfcd3b73998abc6e10e59a102f,SP,santos,132,7.95,0.0379,9426.2,2041.43
0a85ebe4e328db81ac9109781205e2f7,SP,jundiai,11,7.93,0.0909,588.0,124.46
11305281b50fff20ae8bb473f8e11876,MG,uba,35,7.93,0.1143,6978.59,1472.5
fcdd820084f17e9982427971e4e9d47f,SP,ribeirao preto,16,7.93,0.125,4783.99,881.75
b19f3ca2ea475913750f25a5c37c8d8f,MG,divinopolis,19,7.92,0.3158,4201.66,1016.49
e3a386fc36e22064434e1fa256f6a9fa,SP,engenheiro coelho,16,7.92,0.1875,793.9,253.25
4305fe92735c8a43d154ff6dd2b8d927,MG,coronel fabriciano,17,7.92,0.0,2606.1,393.54
f45122a9ab94eb4f3f8953578bc0c560,SP,piracicaba,183,7.91,0.0765,22086.09,3358.46
9f505651f4a6abe901a56cdc21508025,SP,sao paulo,392,7.91,0.051,26004.85,5926.04
994f04b3718c2bab35c2adfa8afecd2a,SP,jaguariuna,46,7.9,0.087,3239.9,745.62
d0d70d21e2234dd7cd3cf63fe414148a,PB,sao bento,8,7.9,0.0,743.3,439.67
7aa4334be125fcdd2ba64b3180029f14,SP,laranjal paulista,212,7.89,0.1368,15778.07,4299.91
c5f7feb04a6a1fb3596322bfc3cf1917,SP,sao caetano do sul,10,7.89,0.1,1868.6,330.3
dbdd0ec73a4817971d962698f2fea022,CE,fortaleza,16,7.89,0.0625,6384.0,1790.8
e2aee0892199b1d92530e371abd825bf,PR,rolandia,35,7.88,0.1429,5570.76,2693.16
411f3b52d857390502ee4e4d5ceabc2d,SP,ribeirao pires,20,7.88,0.15,1734.11,357.18
4aba391bc3b88717ce08eb11e44937b2,BA,arraial d'ajuda (porto seguro),27,7.88,0.1481,7456.78,794.1
55f7a3319d80f7fdf078b8f03e6725fe,SP,osasco,22,7.87,0.0909,3013.78,406.67
014c0679dd340a0e338872e7ec85666a,MG,timoteo,14,7.86,0.1429,7058.0,628.31
a0415d9b25ede3c4b1e477e9916ffc03,RJ,nova iguacu,9,7.86,0.0,3544.2,184.94
f52c2422904463fdd7741f99045fecb6,SP,santo andre/sao paulo,12,7.86,0.0833,567.79,177.01
6ddc28b61be28373b4503a1f61cf98a9,SP,sao paulo,11,7.86,0.0909,1880.9,189.83
8b9d6eec4a7eb7d0f9d579ce0b38324d,RJ,mesquita,45,7.85,0.1778,3984.57,1662.48
acb6c2ca5c82411c1fdb88d5fd5eb95e,SP,sao paulo,10,7.84,0.0,413.88,161.61
c72de06d72748d1a0dfb2125be43ba63,BA,guanambi,21,7.84,0.0,17522.0,1211.18
e9511df20ccd82658a30c37b7fb343af,SP,bauru,22,7.84,0.0,2096.6,726.5
bfd27a966d91cfaafdb25d076585f0da,SP,serra negra,114,7.84,0.0526,19225.0,2636.41
750303a20e9c56b2a6bc45cdce0b897d,GO,goiania,53,7.84,0.0377,7876.0,1288.82
df91910b6a03bb2e3358fa6a35e32f6f,SP,sao paulo,12,7.83,0.0,1873.3,332.61
7a425d299613df3e613bcf9d2eaf5c49,RJ,rio de janeiro,18,7.82,0.0556,1218.8,286.67
376a891762bbdecbc02b4b6adec3fdda,GO,goiania,57,7.82,0.0351,6406.23,1287.4
41b86b552e54e3a7009596125aa8b167,SP,sao paulo,10,7.82,0.0,1595.3,234.61
ebd2d60905fb58271facef5596b620d3,SP,lencois paulista,82,7.82,0.0366,7827.02,1667.21
07bf9669d84d1f11be443a9dd938f698,SP,sao paulo,18,7.81,0.0,1776.0,646.22
20d83f3ef0e6925fd74bfd59170babf7,SP,sao paulo,37,7.81,0.0541,2834.2,651.48
3078096983cf766a32a06257648502d1,SP,scao jose do rio pardo,56,7.81,0.0536,7910.84,1370.25
8b28d096634035667e8263d57ba3368c,SP,sao jose dos campos,137,7.8,0.1168,9040.31,2533.64
ce248b21cb2adc36282ede306b7660e5,SC,jaragua do sul,64,7.8,0.1094,13706.43,1966.88
6c99c983ce3b6ba0ab813e6790e81691,MG,uberlandia,9,7.8,0.0,546.75,205.76
391fc6631aebcf3004804e51b40bcf1e,SP,ibitinga,505,7.8,0.103,39633.27,10015.25
ccb83a794700270fde70898fe9ff368b,SC,sombrio,12,7.79,0.1667,11062.0,1723.73
4c2b230173bb36f9b240f2b8ac11786e,SP,sao paulo,256,7.79,0.1016,14526.0,4375.29
318f287a62ab7ac10b703ac37435a231,SP,sao paulo,51,7.77,0.098,2432.48,1097.04
fbc14c0cf93505ef89f64665ffa4a7b5,SP,serrana,18,7.76,0.0556,12452.82,608.29
8648b1e89e9b349e32d3741b30ec737e,SP,jacarei,91,7.76,0.1099,7071.95,1385.09
5d3bb11474a06bdc23fb9e89f1164ee0,SP,assis,31,7.75,0.0323,3654.6,524.22
bafc5aa11e413978be29040f51342e70,MG,belo horizonte,9,7.74,0.1111,1679.55,149.92
3492e68f37fd1df87f4f2f2ea247f445,SP,salto,8,7.74,0.125,787.86,169.4
679769a98cfcc6da877c8486ff1c13f3,MG,ipatinga,21,7.74,0.0,7029.0,438.39
a1043bafd471dff536d0c462352beb48,MG,ilicinea,699,7.73,0.0572,99307.37,30872.46
da7039f29f90ce5b4846ffc0fcc93beb,SP,santo andre,16,7.72,0.0625,1136.2,225.28
f1fd5ab1181f827ffad998c1a5de7d74,PR,curitiba,15,7.71,0.0,7045.99,831.97
e5475dcab1e07b63d7f6e902d8f5eda8,SP,diadema,19,7.71,0.0526,2192.0,251.22
0ed6ce5d87fd9c69eaacaeb778d67235,SP,americana,42,7.69,0.1429,2026.52,670.78
d23019c84ffae2d5ef2270367b8605fc,PR,londrina,38,7.69,0.0263,29180.19,2694.85
f0b47fbbc6dee9aafe415a6e33051b3f,SP,maua,65,7.68,0.1077,3805.94,1321.03
66922902710d126a0e7d26b0e3805106,MG,belo horizonte,149,7.67,0.0738,14291.3,3223.24
ef506c96320abeedfb894c34db06f478,SP,sao paulo,310,7.67,0.0871,9412.73,5005.7
75d34ebb1bd0bd7dde40dd507b8169c3,BA,salvador,57,7.66,0.1579,12656.33,1313.44
960945e1a9535cbc0cd6ddd35fbe7ae8,SP,sao paulo,27,7.66,0.0,3262.84,471.62
77fccaae319668a8ab6cd0fd16aec48c,RJ,campos dos goytacazes,11,7.65,0.0,1667.0,221.44
a369d693961cb93b61ca2cc518872a85,SP,sao jose do rio preto,11,7.64,0.0,2656.9,651.14
7210cd29727d674c00741e5e387b3ccd,SP,sao paulo,9,7.64,0.1111,729.09,145.09
48162d548f5b1b11b9d29d1e01f75a61,SP,piracicaba,66,7.63,0.0303,20650.09,2078.06
fad44952713764836814be105382aee5,RJ,rio de janeiro,32,7.63,0.0312,5207.0,536.71
457fe919b032a3f7dadba6fb92cf7855,SP,paulinia,9,7.62,0.1111,1104.89,141.22
ccc4bbb5f32a6ab2b7066a4130f114e3,PR,curitiba,183,7.62,0.0765,72745.62,5168.48
e8b4225284fbb02d16f200513f1f395d,SP,novo horizonte,30,7.61,0.1,5638.62,1273.98
e48b04bf1aa1ef711caebeb7aede6180,PR,curitiba,25,7.6,0.0,3187.1,645.63
06e5eefc71ec47ae763c5c6f8db7064f,RS,porto alegre,89,7.6,0.0225,21388.72,2151.56
26d8a1c7c75d513045798992ead43aa2,PR,apucarana,34,7.59,0.0882,5937.13,653.33
596849622429351f47b32e6cae1055ff,SP,mogi das cruses,11,7.59,0.0,1005.0,144.67
1660ad786c27fd935378b6192a90b417,SP,sao bernardo do campo,12,7.58,0.0833,1700.0,262.72
c24173065483e421f9e5e7f599de101d,SP,sao paulo,9,7.57,0.1111,373.91,117.3
8c0de775f52fe41590b376a3b7c50f68,SP,sumare,8,7.56,0.0,594.8,112.72
bb5bd94c8f59cc050072d2930c869cac,SP,sao paulo,15,7.56,0.0667,2613.77,309.54
7c4618c82226628831613e95e9c22f44,SP,sao roque,13,7.55,0.1538,361.91,174.08
31da954dc0855f2495c6310f70a2f931,SP,araras,29,7.55,0.1034,5252.8,483.97
1d8dbc4f32378d715c717c1c1fc57bae,PR,arapongas,89,7.55,0.1011,11153.42,2101.31
abc015ebac1d283a323ca9db35ede4b9,SP,ribeirao preto,12,7.55,0.0,1106.8,222.85
33a6f4b1e7cdc205511e76ba1b6e0186,SP,guarulhos,103,7.54,0.0194,10397.0,1858.6
59fb871bf6f4522a87ba567b42dafecf,SP,sao paulo,123,7.53,0.065,21178.6,2013.58
00fc707aaaad2d31347cf883cd2dfe10,PR,maringa,102,7.53,0.049,12867.8,2330.25
87d30a6a0cbf89356e49324971ab1d24,SP,sao paulo,17,7.52,0.0588,2134.13,215.78
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,SP,nova odessa,12,7.52,0.0833,651.04,229.19
dd533b429f380718b70ad9922c294bae,SP,barretos,36,7.52,0.1389,1886.28,1008.81
0bb738e4d789e63e2267697c42d35a2d,SP,sao roque,28,7.51,0.0357,1979.4,591.7
d29ba1220fb8634fa3a107e54497b8a4,SP,sao carlos,9,7.51,0.0,724.94,182.92
98dac6635aee4995d501a3972e047414,SP,sao paulo,86,7.51,0.093,4226.57,2464.67
3df020b72d3d44b3af9d110fa3940b65,SP,jales,55,7.51,0.1273,5162.8,1790.36
9c068d10aca38e85c50202e17b4a7e88,MS,coxim,16,7.5,0.1875,2951.2,521.97
06bb3a2fe5e7b7a845b13e8fb91bd944,MG,belo horizonte,17,7.49,0.0,1536.19,326.14
f8201cab383e484733266d1906e2fdfa,SC,palhoca,10,7.49,0.2,889.0,255.83
e333046ce6517bd8bb510291d44f0130,SP,ipaussu,68,7.49,0.0588,7342.28,1462.07
1d4587203296c8f4ad134dc286fa6db0,SP,sao paulo,39,7.48,0.0513,2223.0,611.94
179d859f51292aac5c10806a356f7af9,SP,ribeirao pires,18,7.48,0.1667,404.47,395.8
cee48807215b30a12ca2ca10ffb5f250,SP,guaruja,39,7.47,0.1538,7282.13,932.54
5656537e588803a555b8eb41f07a944b,DF,brasilia,170,7.47,0.0765,7912.92,3307.09
b6d44737c043328708f6749c2dbe50bd,SP,santo andre,61,7.47,0.0656,5719.23,1647.04
9d4db00d65d7760644ac0c14edb5fd86,SP,sorocaba,97,7.47,0.0412,9845.71,1509.59
d94a40fd42351c259927028d163af842,MG,baependi,97,7.47,0.0412,13511.69,3282.48
ff4e2d38692ce827b1a4f4b8196e680d,SP,sao paulo,11,7.46,0.0,518.9,150.28
9d39404483343dd55c7ae254494d8388,SP,sao paulo,10,7.45,0.1,293.2,141.08
a8739afb32aaa45e01815ca76f76f54b,SP,sao bernardo do campo,13,7.45,0.0769,298.83,264.73
cd06602b43d8800bd0afad514919d35c,SP,sao paulo,43,7.43,0.0465,2718.11,786.0
f214d28e8d8e3ef068748498ccc2f813,SP,sao paulo,51,7.43,0.0784,2127.44,784.43
845e8036c3f7bf62099352f5ed910240,RJ,rio de janeiro,18,7.43,0.0,1442.8,436.54
4ba52dfeba874da5b9ee7b17c7494f04,SP,mogi das cruzes,11,7.42,0.0909,1463.0,204.91
a3dd39f583bc80bd8c5901c95878921e,BA,salvador,34,7.42,0.0294,4607.81,804.35
53d00c40e32aeb924a84ce72b1af869d,SP,ibitinga,16,7.41,0.25,2057.95,275.2
62c50c1af4dfdc4149d25c5222043d39,SP,sao paulo,12,7.41,0.0,2325.83,281.95
c8417879a15366a17c30af34c798c332,SP,sao paulo,25,7.41,0.12,1810.8,458.19
67bf6941ba2f1fa1d02c375766bc3e53,PR,curitiba,15,7.41,0.1333,5062.0,1257.94
1127b7f2594683f2510f1c2c834a486b,SP,campinas,110,7.41,0.0273,6869.4,1804.22
72c5da29406b4234927b81855e7b64f6,SP,guarulhos,30,7.4,0.0333,11599.7,831.2
d624126b9206f595fb3fbb6ba03b28a8,PR,curitiba,23,7.4,0.0435,7198.8,569.7
e9779976487b77c6d4ac45f75ec7afe9,SP,praia grande,638,7.39,0.0737,42555.66,10063.38
725c32fa80c2faacc4fc88450d27314e,SP,sao paulo,88,7.38,0.0114,7698.89,1313.92
73a63f72308aa20a46f4b1632018f196,PR,curitiba,24,7.38,0.0,7524.9,866.29
dc4a0fc896dc34b0d5bfec8438291c80,SP,ibitinga,215,7.38,0.0698,22797.76,4245.03
a2deecd5398f5df4987110c80a1972a3,SP,sao paulo,13,7.37,0.0,623.81,221.99
acce39e832338debb07b02385cde5967,MG,contagem,43,7.37,0.0,4618.2,1148.88
76d5af76d0271110f9af36c92573f765,SP,sao paulo,126,7.36,0.0952,31799.77,3739.44
cfe94489ddd337d1e29e12f2a7205d10,SP,sao paulo,20,7.35,0.1,2376.0,296.82
08d0949a9a17c027262db1f3c450c26c,PR,cascavel,11,7.35,0.0,309.8,226.43
3d871de0142ce09b7081e2b9d1733cb1,SP,campo limpo paulista,1053,7.35,0.0598,93506.55,22093.19
3c3017960b2dbd72711a61f0400aab8f,SC,jaragua do sul,9,7.34,0.0,878.9,228.72
02c988090b766852e088c69d7fb3b551,SP,americana,12,7.34,0.0,1564.37,206.57
ed4acab38528488b65a9a9c603ff024a,SP,sao paulo,31,7.33,0.0323,12648.46,601.18
40d54b51e962dbe09cabbcfd33298dee,SP,santo andre,29,7.32,0.0,6761.16,536.39
b499c00f28f4b7069ff6550af8c1348a,SP,limeira,143,7.32,0.1329,10324.32,2516.51
30a81d8cf85fb2ada1b1b094c9583a95,SP,sao paulo,17,7.32,0.0,1245.42,168.1
e8dba4d70f7f2b20e775d09cae01142d,SP,santa barbara d oeste,8,7.31,0.125,761.92,154.92
2a84855fd20af891be03bc5924d2b453,MG,belo horizonte,154,7.31,0.0325,15120.0,3281.14
b2a6d334e2833acea353624840e25a0e,SP,sao paulo,25,7.31,0.0,1773.97,401.97
8cc6a0e5738e61a87b03c78b2ba9db4b,MG,andradas,23,7.3,0.087,13272.7,503.9
79ebd9a61bac3eaf882805ed4ecfa12a,PR,cascavel,129,7.3,0.062,14958.94,4037.52
1da3aeb70d7989d1e6d9b0e887f97c23,SP,sao paulo,257,7.29,0.0584,8695.38,4170.21
ceaec5548eefc6e23e6607c5435102e7,SP,sao paulo,197,7.29,0.0609,51426.18,6167.71
0d33a55da925bbf1ff02af5f6059fc7f,SP,sao paulo,21,7.28,0.0476,579.2,381.6
7ea5bfa6c340f58f8e71fc1f0412b0d6,MG,belo horizonte,95,7.28,0.0737,10841.4,1661.56
1336efc61c316ddf92c899eb817f7cae,SP,assis,72,7.28,0.0972,5117.5,1530.51
8b8cfc8305aa441e4239358c9f6f2485,PR,londrina,15,7.27,0.1333,11892.0,1218.7
25cf099de44674fde97473224f9d59ab,SP,cotia,50,7.26,0.04,1654.36,705.19
eed78ac17f7f795a19a709745f00cd4e,SP,botucatu,20,7.26,0.0,4030.4,815.0
41b39e28db005d9731d9d485a83b4c38,SP,santo andre,181,7.26,0.0608,16251.88,3773.98
bce6a5ecf98e99fd2a8868b15c51f04b,SP,guarulhos,14,7.24,0.2143,3464.9,241.6
381c83fdca332ea6afd896da20bf6e4a,PR,curitiba,46,7.24,0.0435,7355.8,999.21
0432ead42b6c8a0bdf68154add917fdf,SP,maua,80,7.24,0.0375,7578.5,1182.47
f4db9b37944bcb8873e6b456ee190bbf,SP,itaquaquecetuba,21,7.23,0.0952,3409.78,500.16
aac51c486b672a9850d59f3e84b1cf88,SP,sao paulo,10,7.23,0.0,728.28,131.29
3dbbce181edfaa4a597ec858c382d2ec,PR,curitiba,17,7.22,0.1176,848.3,440.27
c9aafcd0621b2207c10e32c649cada4d,SP,sao paulo,40,7.22,0.1,2758.16,824.0
343e716476e3748b069f980efbaa294e,SP,campinas,16,7.21,0.0625,876.7,303.03
3c7c4a49ec3c6550809089c6a2ca9370,SP,sao paulo,137,7.21,0.0803,4329.86,1730.09
f44b6f775a2b390380e0e30b5c9d3eee,SP,sao paulo,9,7.2,0.0,2631.0,249.47
e9d99831abad74458942f21e16f33f92,SP,sao paulo,129,7.2,0.1085,4883.49,1989.14
df56d7b40d437f88407c5f78b63bc328,PR,cascavel,22,7.19,0.0455,2791.28,460.22
1cbd50a8c52e6cf8e315c5709fab386f,PR,fazenda rio grande,9,7.18,0.1111,785.97,220.69
6b90f847357d8981edd79a1eb1bf0acb,SP,guarulhos,45,7.17,0.0444,3322.08,737.65
cea729054f157f5870bdd321a958d994,SP,sao paulo,24,7.16,0.0417,2556.89,373.6
bbaff50f3b708fda865918715276cd87,SP,atibaia,11,7.15,0.1818,398.7,189.59
cb3dd9ce66268c7a3ca7241ac70ab58c,SP,sao paulo,48,7.15,0.0625,2788.32,820.35
cfd7ddab722b902f7ac5b5f3ba6d723d,MG,contagem,12,7.14,0.0,3385.03,673.08
1c40343cc5d18c2d8248ac2f3366de34,SP,limeira,20,7.12,0.1,2495.71,377.56
31344c16881c08a8a72c6d2eb29918c1,MG,uba,42,7.12,0.0476,9568.7,2259.08
b080809eaacb49e5ca07290981472431,MG,belo horizonte,11,7.11,0.0,424.0,143.4
fb89df7f89fd1b8f03fa2acca1ba7364,PR,foz do iguacu,22,7.11,0.0909,2220.0,467.43
13fa2a6c6b9d0f43cb588d7c82117a12,SP,sao paulo,9,7.1,0.3333,4528.0,191.44
6edacfd9f9074789dad6d62ba7950b9c,SP,guarulhos,200,7.1,0.06,13002.04,2885.34
7ff588a03c2aeae4fbd23f9ae64b760d,SP,guarulhos,14,7.09,0.0,1182.2,221.18
cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,1649,7.09,0.0612,102235.87,25059.23
33ac3e28642ab8bda860a2f693000e78,SP,cotia,34,7.09,0.0,3771.35,502.62
4e922959ae960d389249c378d1c939f5,SP,jacarei,411,7.08,0.1071,45158.42,7117.67
d566c37fa119d5e66c4e9052e83ee4ea,SP,sao paulo,64,7.08,0.0312,5077.8,939.93
1554a68530182680ad5c8b042c3ab563,MG,monte siao,243,7.07,0.07,28869.76,6521.55
f8db351d8c4c4c22c6835c19a46f01b0,SP,salto,650,7.06,0.0523,50209.79,12435.94
537eb890efff034a88679788b647c564,RJ,rio de janeiro,156,7.03,0.0577,4992.19,2593.2
8a432f4e5b471f8da497d7dc517666e2,SP,presidente prudente,92,7.0,0.0543,7561.7,1950.41
4e8dacf3d38f281ae26c3e0321d92d88,SP,sao paulo,8,7.0,0.125,2055.46,140.58
575df70bde3f9f2b30bf8d2e9910d725,SP,sao jose do rio preto,26,7.0,0.0769,5469.15,726.6
512d298ac2a96d1931b6bd30aa21f61d,RJ,rio de janeiro,10,6.99,0.0,7352.04,304.5
bb7a14e229b1c95156719c3d9552eeee,RJ,rio de janeiro,10,6.99,0.1,2760.2,287.41
4c18691b6037662be2df78a765d98ab5,SP,sao paulo,62,6.99,0.0806,3159.02,1109.82
c8467937e403e76a8ee9f0ab13f6f5ef,MG,pocos de caldas,30,6.97,0.1333,1853.79,588.95
65b081a070633e057c462abdd6fb9dd8,GO,morrinhos,19,6.97,0.0,1885.09,441.58
20cb7c2fde3e5bf10f0bbe7394e1c6a9,PR,andira-pr,31,6.97,0.0968,845.0,780.15
fac1a9017ade7bdc94058fc1c969f355,SP,sao paulo,9,6.97,0.0,2010.84,212.07
0509040ea3fe50071181bbc359eb7738,MG,belo horizonte,87,6.97,0.069,3689.35,1409.9
3c487ae8f8d7542beff5788e2e0aea83,DF,gama,30,6.96,0.0333,9385.7,719.65
31561f325664a8a7aba4c8d0c3a9b3db,SP,sao paulo,36,6.96,0.0278,2776.18,629.74
ad420dd0c4f92f8af951ac24b86d0cf5,MG,fronteira,42,6.96,0.0714,4705.29,913.11
b83cedfb587e7911540e3f576d6917ce,SP,sao paulo,24,6.95,0.0833,2241.85,365.92
f80edd2c5aaa505cc4b0a3b219abf4b8,SP,sao paulo,112,6.95,0.0536,8663.7,2789.42
83deb69e889cf80f82be1dc6d5f2d486,SC,florianopolis,40,6.95,0.05,5363.01,913.64
670a9dda115b5a88b18cfadee8de2332,SP,ribeirao preto,11,6.95,0.0,918.9,183.09
ef2fbc2b607d8492bcffe657a4645434,RJ,rio de janeiro,17,6.95,0.1176,826.1,327.12
f9ec7093df3a7b346b7bcf7864069ca3,SP,sao paulo,8,6.94,0.125,361.2,97.94
5011f0d93373a4c5753adf58ca77af8d,SP,santos,11,6.93,0.0909,859.52,363.67
45d33f715e24d15a6ccf5c17b3a23e3c,SP,sorocaba,53,6.92,0.0755,4650.04,893.18
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cachoeirinha,54,6.91,0.0556,18738.5,3521.16
bd0389da23d89b726abf911cccc54596,DF,brasilia,86,6.9,0.0814,7412.26,1653.35
1354d51653f645349064725ed204e85e,SP,sao paulo,18,6.9,0.0556,2410.0,284.72
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,capivari,25,6.9,0.0,1805.33,779.47
fdb9095204a334cd8872252ffec6f2db,SP,sao paulo,45,6.89,0.0667,8018.0,1110.27
8a9260f2b0340411d6d2a56bcf4f7378,MG,contagem,8,6.89,0.125,1256.0,140.94
f63d8f293af3a6454377546bd9dd19ff,SP,votorantim,17,6.88,0.1176,1751.82,495.13
